"Scenario";"Region";"Carrier.x";"Indicator";"Year";"ymax";"ymin"
"Current Policies";"World";"Electricity";"Industry";2030;30.6749853777599;27.5676353303211
"Current Policies";"World";"Heat";"Industry";2030;4.32839988829936;4.24012316098391
"Current Policies";"World";"Bioenergy";"Industry";2030;8.08735103270576;7.42809271153309
"Current Policies";"World";"Other renewables";"Industry";2030;0.111674496048825;0.0720664096617418
"Current Policies";"World";"Coal";"Industry";2031;26.4144627570528;23.838917338321
"Current Policies";"World";"Oil";"Industry";2031;10.0096066093642;9.50848743611324
"Current Policies";"World";"Gas";"Industry";2031;24.6269067679938;23.2052423094503
"Current Policies";"World";"Electricity";"Industry";2031;30.8425499819889;27.686758347813
"Current Policies";"World";"Heat";"Industry";2031;4.27886998182719;4.19472609996727
"Current Policies";"World";"Bioenergy";"Industry";2031;8.16443488991863;7.46737155129688
"Current Policies";"World";"Other renewables";"Industry";2031;0.119262875216998;0.0806764159629945
"Current Policies";"World";"Coal";"Industry";2032;26.2188288165977;23.5614827294083
"Current Policies";"World";"Oil";"Industry";2032;9.87472816663847;9.40479931310399
"Current Policies";"World";"Gas";"Industry";2032;24.8411448433172;23.3944593842199
"Current Policies";"World";"Electricity";"Industry";2032;31.0059998967078;27.8026592247114
"Current Policies";"World";"Heat";"Industry";2032;4.23070656601314;4.15023068368895
"Current Policies";"World";"Bioenergy";"Industry";2032;8.23962588831369;7.50556671916581
"Current Policies";"World";"Other renewables";"Industry";2032;0.126664915365036;0.0890559489523843
"Current Policies";"World";"Coal";"Industry";2033;26.0284159373405;23.2907781296828
"Current Policies";"World";"Oil";"Industry";2033;9.7436892985119;9.28376278995018
"Current Policies";"World";"Gas";"Industry";2033;25.0495526865592;23.5790864308867
"Current Policies";"World";"Electricity";"Industry";2033;31.1654848431338;27.9154669493186
"Current Policies";"World";"Heat";"Industry";2033;4.1838538597525;4.10132414723448
"Current Policies";"World";"Bioenergy";"Industry";2033;8.31299290334931;7.5427224513848
"Current Policies";"World";"Other renewables";"Industry";2033;0.133887396811312;0.0972141404009819
"Current Policies";"World";"Coal";"Industry";2034;25.8430178627342;23.0265615888987
"Current Policies";"World";"Oil";"Industry";2034;9.61632835450374;9.1644204851752
"Current Policies";"World";"Gas";"Industry";2034;25.2523650969822;23.7143080583074
"Current Policies";"World";"Electricity";"Industry";2034;31.3211473656567;28.0253037157415
"Current Policies";"World";"Heat";"Industry";2034;4.13825907721579;4.05358976851748
"Current Policies";"World";"Bioenergy";"Industry";2034;8.38460150896598;7.57888060884731
"Current Policies";"World";"Other renewables";"Industry";2034;0.14093677486232;0.105159645945165
"Current Policies";"World";"Coal";"Industry";2035;25.6624390591716;22.7686026172616
"Current Policies";"World";"Oil";"Industry";2035;9.49249263277724;9.04823989569752
"Current Policies";"World";"Gas";"Industry";2035;25.4498044328553;23.8366763665523
"Current Policies";"World";"Electricity";"Industry";2035;31.4731232567696;28.1322853654158
"Current Policies";"World";"Heat";"Industry";2035;4.09387222946545;4.00698590636324
"Current Policies";"World";"Bioenergy";"Industry";2035;8.45451417306499;7.61408083441982
"Current Policies";"World";"Other renewables";"Industry";2035;0.147819199056214;0.112900675719664
"Current Policies";"World";"Coal";"Industry";2036;25.4864940280913;22.5166815148109
"Current Policies";"World";"Oil";"Industry";2036;9.3720377693689;8.9308694085551
"Current Policies";"World";"Gas";"Industry";2036;25.6601636897102;23.9559355605177
"Current Policies";"World";"Electricity";"Industry";2036;31.6215419521618;28.2365217946402
"Current Policies";"World";"Heat";"Industry";2036;4.04917351910039;3.96147286893001
"Current Policies";"World";"Bioenergy";"Industry";2036;8.5227904392608;7.64914809286045
"Current Policies";"World";"Other renewables";"Industry";2036;0.15454053105508;0.120445022655643
"Current Policies";"World";"Coal";"Industry";2037;25.3150066703672;22.2705887473478
"Current Policies";"World";"Oil";"Industry";2037;9.25482717676824;8.81650490370446
"Current Policies";"World";"Gas";"Industry";2037;25.8651354235479;24.0722026475642
"Current Policies";"World";"Electricity";"Industry";2037;31.766526898389;28.3381173311354
"Current Policies";"World";"Heat";"Industry";2037;4.00939381426656;3.91701280096176
"Current Policies";"World";"Bioenergy";"Industry";2037;8.58948709601848;7.68331724172976
"Current Policies";"World";"Other renewables";"Industry";2037;0.161106361295374;0.12780008864887
"Current Policies";"World";"Coal";"Industry";2038;25.1478096984055;22.0301243651829
"Current Policies";"World";"Oil";"Industry";2038;9.14073152725778;8.70503236164769
"Current Policies";"World";"Gas";"Industry";2038;26.0649239877578;24.1855888365709
"Current Policies";"World";"Electricity";"Industry";2038;31.908195895317;28.4371710823407
"Current Policies";"World";"Heat";"Industry";2038;3.97059978196129;3.87356957877687
"Current Policies";"World";"Bioenergy";"Industry";2038;8.65465833418623;7.71662234709749
"Current Policies";"World";"Other renewables";"Industry";2038;0.170588530429983;0.134972908782669
"Current Policies";"World";"Coal";"Industry";2039;24.9847440918214;21.795097461314
"Current Policies";"World";"Oil";"Industry";2039;9.02962827690465;8.59634345736511
"Current Policies";"World";"Gas";"Industry";2039;26.2597235297032;24.296199892731
"Current Policies";"World";"Electricity";"Industry";2039;32.0466614153348;28.5337772578903
"Current Policies";"World";"Heat";"Industry";2039;3.93275523560531;3.83110871238043
"Current Policies";"World";"Bioenergy";"Industry";2039;8.71835589384133;7.74909577367091
"Current Policies";"World";"Other renewables";"Industry";2039;0.18332259822623;0.14197017377231
"Current Policies";"World";"Coal";"Industry";2040;24.8256585929742;21.5653256659487
"Current Policies";"World";"Oil";"Industry";2040;8.92140122652022;8.4903352091999
"Current Policies";"World";"Gas";"Industry";2040;26.4497186200147;24.4041364666106
"Current Policies";"World";"Electricity";"Industry";2040;32.1820309011552;28.6280254684785
"Current Policies";"World";"Heat";"Industry";2040;3.89582573854145;3.78959725414278
"Current Policies";"World";"Bioenergy";"Industry";2040;8.78062920128576;7.78076828969905
"Current Policies";"World";"Other renewables";"Industry";2040;0.195742598482995;0.148798250781329
"New Policies Scenarios";"CHINA";"Coal";"Industry";1990;73.7052791734138;72.1876042797464
"New Policies Scenarios";"CHINA";"Oil";"Industry";1990;9.46321538546018;8.58483320042856
"New Policies Scenarios";"CHINA";"Gas";"Industry";1990;1.05840510595878;1.02153178807812
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1990;12.7598281680979;12.3152940313141
"New Policies Scenarios";"CHINA";"Heat";"Industry";1990;4.53090482083948;4.37305458674173
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1990;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1990;0;0
"New Policies Scenarios";"CHINA";"Coal";"Industry";1991;71.0127777058503;69.9000602401618
"New Policies Scenarios";"CHINA";"Oil";"Industry";1991;8.85009489646971;8.33208353859038
"New Policies Scenarios";"CHINA";"Gas";"Industry";1991;1.56975667663088;1.36431325007653
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1991;15.0203174032176;14.6690211261213
"New Policies Scenarios";"CHINA";"Heat";"Industry";1991;4.65665601124562;4.58825847896635
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1991;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1991;0.00307904171957054;0.00293913423534072
"New Policies Scenarios";"CHINA";"Coal";"Industry";1992;68.788533498232;68.0929283378118
"New Policies Scenarios";"CHINA";"Oil";"Industry";1992;8.36573718511374;8.12583968397639
"New Policies Scenarios";"CHINA";"Gas";"Industry";1992;1.97371818324572;1.64748419700041
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1992;16.806076339883;16.6134294565812
"New Policies Scenarios";"CHINA";"Heat";"Industry";1992;4.76603790025614;4.75599791855277
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1992;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1992;0.00551144713945188;0.00536714600618052
"New Policies Scenarios";"CHINA";"Coal";"Industry";1993;66.9201483052154;66.6292513112644
"New Policies Scenarios";"CHINA";"Oil";"Industry";1993;8.02497466948791;7.95434745179098
"New Policies Scenarios";"CHINA";"Gas";"Industry";1993;2.30090469136541;1.8853503461008
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1993;18.3829518934218;18.2467499891766
"New Policies Scenarios";"CHINA";"Heat";"Industry";1993;4.91537421738499;4.83645937646283
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1993;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1993;0.00748156117910763;0.00740669778991405
"New Policies Scenarios";"CHINA";"Coal";"Industry";1994;65.4196130641;65.1922960023994
"New Policies Scenarios";"CHINA";"Oil";"Industry";1994;7.89363820097026;7.64922010851068
"New Policies Scenarios";"CHINA";"Gas";"Industry";1994;2.57130403971846;2.08797890480536
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1994;19.7768736312424;19.4477742891842
"New Policies Scenarios";"CHINA";"Heat";"Industry";1994;5.04258779029777;4.90295577911542
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1994;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1994;0.0091441095229589;0.00910973819522481
"New Policies Scenarios";"CHINA";"Coal";"Industry";1995;64.4031575139402;63.8312844657885
"New Policies Scenarios";"CHINA";"Oil";"Industry";1995;7.78041622720052;7.37678394414978
"New Policies Scenarios";"CHINA";"Gas";"Industry";1995;2.7985198367035;2.26266005481332
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1995;20.9697914227558;20.4522082101727
"New Policies Scenarios";"CHINA";"Heat";"Industry";1995;5.15225551608674;4.95883251556974
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1995;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1995;0.0106418899025159;0.0104778906726737
"New Policies Scenarios";"CHINA";"Coal";"Industry";1996;63.5370290006325;62.6533325847622
"New Policies Scenarios";"CHINA";"Oil";"Industry";1996;7.68180287630379;7.14463928226855
"New Policies Scenarios";"CHINA";"Gas";"Industry";1996;2.99213192373645;2.4148027261274
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1996;22.0022586125065;21.3080930135612
"New Policies Scenarios";"CHINA";"Heat";"Industry";1996;5.24777321079915;5.00644545316062
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1996;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1996;0.011946417082336;0.011643702469446
"New Policies Scenarios";"CHINA";"Coal";"Industry";1997;62.7901751836779;61.6238346279548
"New Policies Scenarios";"CHINA";"Oil";"Industry";1997;7.59514214844715;6.94446329897303
"New Policies Scenarios";"CHINA";"Gas";"Industry";1997;3.15908165924037;2.54850464898304
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1997;22.9046068997667;22.046113783531
"New Policies Scenarios";"CHINA";"Heat";"Industry";1997;5.33171349750165;5.04750160548654
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1997;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1997;0.0130928265074692;0.0126489701368792
"New Policies Scenarios";"CHINA";"Coal";"Industry";1998;62.139545224119;60.7163903318534
"New Policies Scenarios";"CHINA";"Oil";"Industry";1998;7.51838510503232;6.77007777805907
"New Policies Scenarios";"CHINA";"Gas";"Industry";1998;3.30452176705451;2.66692696727067
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1998;23.6999759444129;22.6890487365544
"New Policies Scenarios";"CHINA";"Heat";"Industry";1998;5.40606099480557;5.08326812648575
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1998;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1998;0.0141082229874259;0.0135247201792032
"New Policies Scenarios";"CHINA";"Coal";"Industry";1999;61.5676684998893;59.9105089708912
"New Policies Scenarios";"CHINA";"Oil";"Industry";1999;7.44992580434016;6.61680014460828
"New Policies Scenarios";"CHINA";"Gas";"Industry";1999;3.4323575840291;2.77254736034002
"New Policies Scenarios";"CHINA";"Electricity";"Industry";1999;24.40632573461;23.2541618694895
"New Policies Scenarios";"CHINA";"Heat";"Industry";1999;5.47237123093766;5.11470541363433
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";1999;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";1999;0.0150138510555555;0.0142944681105586
"New Policies Scenarios";"CHINA";"Coal";"Industry";2000;61.5635179153095;59.1900434685881
"New Policies Scenarios";"CHINA";"Oil";"Industry";2000;11.6577864439795;6.48101670604825
"New Policies Scenarios";"CHINA";"Gas";"Industry";2000;3.54560298330332;1.30293159609121
"New Policies Scenarios";"CHINA";"Electricity";"Industry";2000;25.037809078248;19.5439739413681
"New Policies Scenarios";"CHINA";"Heat";"Industry";2000;6.21829609039718;5.14255463632868
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";2000;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";2000;0.0218301358604926;0
"New Policies Scenarios";"CHINA";"Coal";"Industry";2001;60.609155714602;58.534974589338
"New Policies Scenarios";"CHINA";"Oil";"Industry";2001;10.5769210326519;6.35989412774065
"New Policies Scenarios";"CHINA";"Gas";"Industry";2001;3.64662100793895;1.85581727337616
"New Policies Scenarios";"CHINA";"Electricity";"Industry";2001;25.6057296446476;21.1456102783726
"New Policies Scenarios";"CHINA";"Heat";"Industry";2001;6.15631691648822;5.16739691232621
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";2001;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";2001;0.0217928881520142;0
"New Policies Scenarios";"CHINA";"Coal";"Industry";2002;60.2035432433561;57.9255725863733
"New Policies Scenarios";"CHINA";"Oil";"Industry";2002;9.74039999527038;6.25117957955817
"New Policies Scenarios";"CHINA";"Gas";"Industry";2002;3.7372905516359;2.28716645489199
"New Policies Scenarios";"CHINA";"Electricity";"Industry";2002;26.1192245696771;22.3951715374841
"New Policies Scenarios";"CHINA";"Heat";"Industry";2002;6.13087674714104;5.18969429774049
"New Policies Scenarios";"CHINA";"Bioenergy";"Industry";2002;0;0
"New Policies Scenarios";"CHINA";"Other renewables";"Industry";2002;0.0217640607962585;0
"New Policies Scenarios";"CHINA";"Coal";"Industry";2003;59.8374578781854;57.3703379540949
"New Policies Scenarios";"CHINA";"Oil";"Industry";2003;9.07378155233844;6.15305930986208
"New Policies Scenarios";"CHINA";"Gas";"Industry";2003;3.81912431013005;2.61158185512935
"New Policies Scenarios";"CHINA";"Electricity";"Industry";2003;26.5950827565186;23.3972524327418
"New Policies Scenarios";"CHINA";"Heat";"Industry";2003;6.11047510017172;5.20981879355953
