"Model","Scenario","Region","Variable","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"GCAM 4.2","SSP2-19","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89246352,0.916837483,0.942774637,0.968112474,0.992425838,1.016528848,1.041874282,1.066546778,1.091787715,1.117217281,1.143266868,1.171620256,1.201195069,1.229154023,1.258098245,1.287173748,1.315792784,1.344644881,1.372833242,1.402074836,1.429882843,1.458528717,1.486319071,1.513265086,1.538335908,1.561382121,1.583102373,1.604032072,1.62418939,1.642978391,1.661679308,1.675123856,1.687341866,1.69721369,1.703540649,1.708595929,1.71231561,1.717850507,1.723024366,1.726441362,1.729340291,1.732204819,1.733059561,1.730080896,1.727818359,1.725817851,1.723239612,1.719368207,1.71271685,1.708200548,1.70275484,1.693466351,1.684248689,1.677239167,1.671244474,1.667291809,1.661504265,1.654451391,1.647546382,1.638887156,1.630680226,1.623406437,1.616144154,1.607364995,1.598770654,1.590300451,1.582993686,1.574253416,1.56557717,1.556993439,1.548164051,1.538703821,1.528439678,1.518839318,1.50979303,1.499758998,1.489429036,1.479563581,1.468624596,1.45665248,1.446979895,1.435104615,1.422542098,1.410426312,1.398284157,1.387205401,1.375116518,1.36226817,1.351043181,1.3344913,1.316880849
"GCAM 4.2","SSP2-26","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892452336,0.916914877,0.942888395,0.968020403,0.991974046,1.016336643,1.040629796,1.0647421,1.090063158,1.114669336,1.139295334,1.164876956,1.18923657,1.214576898,1.239595655,1.265219247,1.29119619,1.316650139,1.342134636,1.368721444,1.39735939,1.429603604,1.463388189,1.496467344,1.530133769,1.562909009,1.596373092,1.627676294,1.657994024,1.684898226,1.712586636,1.736588708,1.75634885,1.7728831,1.79105033,1.807232413,1.823194788,1.833079194,1.843278546,1.855223425,1.863852405,1.87074322,1.87541891,1.878466086,1.882229011,1.886414459,1.890178485,1.892156281,1.894747546,1.89536586,1.89718604,1.896298337,1.896541667,1.897523208,1.894624009,1.892374306,1.890561147,1.887429432,1.88441062,1.880999568,1.87788913,1.876124607,1.872206271,1.868666213,1.865813755,1.861610805,1.857309585,1.853464008,1.849401015,1.84512024,1.840496736,1.835622959,1.83055213,1.824954575,1.819588155,1.812733517,1.806203424,1.799347063,1.792163447,1.784724182,1.776467294,1.766706517,1.755882451,1.744335909,1.73368718,1.725121293,1.716554314,1.705801336,1.694162527,1.684459749,1.671653869
"GCAM 4.2","SSP2-34","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892452336,0.916914877,0.942888395,0.968020403,0.991974046,1.016336643,1.040629796,1.0647421,1.090063158,1.114669336,1.139295334,1.164876956,1.18923657,1.214576898,1.239595655,1.265219247,1.29119619,1.316650139,1.342134636,1.368721444,1.396195858,1.425819001,1.455603282,1.485678794,1.516266975,1.546784353,1.575221919,1.603016732,1.631484606,1.660365821,1.687804065,1.712759861,1.738253337,1.762386006,1.78531137,1.807326942,1.831047239,1.85292817,1.873123185,1.894676235,1.915182214,1.935070082,1.952154192,1.969555404,1.985577355,2.001253773,2.015334255,2.029375114,2.04298107,2.05493191,2.067330605,2.079688232,2.089816939,2.099317571,2.109913146,2.117531531,2.125233267,2.133183438,2.141948969,2.150864798,2.158384513,2.164742008,2.171653125,2.179448859,2.183532215,2.187955909,2.191527284,2.195261065,2.197827973,2.200897055,2.203911378,2.207396071,2.211016535,2.213722995,2.216777359,2.219250623,2.221260551,2.224079359,2.22517741,2.226374285,2.227616053,2.22767727,2.227335741,2.22500426,2.223422114,2.221910251,2.220847909,2.220027295,2.218866329,2.215745924,2.209536515
"GCAM 4.2","SSP2-45","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892452336,0.916914877,0.942888395,0.968020403,0.991974046,1.016336643,1.040629796,1.0647421,1.090063158,1.114669336,1.139295334,1.164876956,1.18923657,1.214576898,1.239595655,1.265219247,1.29119619,1.316650139,1.342134636,1.368721444,1.396026003,1.424990254,1.45445211,1.484132164,1.51382313,1.544127333,1.572914972,1.600332627,1.628239855,1.656193297,1.683473603,1.710310732,1.736747633,1.763017572,1.786536124,1.809813951,1.833138247,1.857467404,1.880281083,1.903194543,1.925857004,1.948020347,1.969180382,1.989409737,2.009716692,2.026794797,2.044335494,2.0611861,2.077362256,2.09290823,2.106845173,2.121824203,2.138444815,2.151181659,2.162667584,2.177553499,2.192890142,2.207856643,2.221474918,2.231447044,2.241409198,2.250753285,2.261552167,2.271439441,2.279826329,2.287857774,2.296050579,2.302337168,2.310239575,2.316437904,2.324813433,2.331425283,2.338225636,2.344186147,2.350055154,2.356158542,2.362382885,2.368548099,2.374107336,2.379711464,2.386162847,2.392572494,2.398685271,2.404491282,2.410179571,2.416792988,2.423612628,2.429890991,2.434943823,2.439863779,2.444489112
"GCAM 4.2","SSP2-60","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892452336,0.916914877,0.942888395,0.968020403,0.991974046,1.016336643,1.040629796,1.0647421,1.090063158,1.114669336,1.139295334,1.164876956,1.18923657,1.214576898,1.239595655,1.265219247,1.29119619,1.316650139,1.342134636,1.368721444,1.395655033,1.423153081,1.451872529,1.480421139,1.509199895,1.537753963,1.566540407,1.596052499,1.624527382,1.653306464,1.682934816,1.712387163,1.742274334,1.7721144,1.802307009,1.832379626,1.860822674,1.890286071,1.920079613,1.948001021,1.977076785,2.005382321,2.033827768,2.06251379,2.090808942,2.119150222,2.146944151,2.174121882,2.200641001,2.227072092,2.253896713,2.281252897,2.30854981,2.337906873,2.364903948,2.391810857,2.418793556,2.444698017,2.471220915,2.498003961,2.525755244,2.554121007,2.5798195,2.606932679,2.636779152,2.66728692,2.695339802,2.72219001,2.750414124,2.778691781,2.805182905,2.831459268,2.856119174,2.881506144,2.90603973,2.932126509,2.958244828,2.983684365,3.006780892,3.028792424,3.052098806,3.075904711,3.098937537,3.121182815,3.143383143,3.16511787,3.183737067,3.203833119,3.223484258,3.243672127,3.267743409
"GCAM 4.2","SSP2-Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892338815,0.916482543,0.941795348,0.967055936,0.990563178,1.014313576,1.039443985,1.064300501,1.089081679,1.115339373,1.141133696,1.166632882,1.192920519,1.219332444,1.24607061,1.273454162,1.300915819,1.328899853,1.357067371,1.385545972,1.414225386,1.443822079,1.473746419,1.504483378,1.534834072,1.566076733,1.59816259,1.629791696,1.661695027,1.694347549,1.728427737,1.76199402,1.795358834,1.829133515,1.863200035,1.897344704,1.931159337,1.965031951,2.001334515,2.037763418,2.071845148,2.105144957,2.139445072,2.17337334,2.207573828,2.24174041,2.275394129,2.309384293,2.344212395,2.37976355,2.416893861,2.453015934,2.488897052,2.52378655,2.561315603,2.598610764,2.637654814,2.676600653,2.715075597,2.752596787,2.791344981,2.830317011,2.868939054,2.908541867,2.950111399,2.991195979,3.031923072,3.07281625,3.113866386,3.155066359,3.196230719,3.234716503,3.27111141,3.307599,3.347368614,3.388723395,3.427741946,3.466712729,3.504784087,3.545524811,3.584975055,3.621414861,3.660021444,3.696324595,3.736930029,3.778630987,3.816964138,3.858301158,3.895671776,3.933264713,3.973075772
"GCAM 4.2","SSP3-Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89223897,0.915839453,0.94095123,0.965994122,0.98952331,1.013247785,1.038202819,1.063809171,1.089893515,1.116146435,1.142733735,1.169294019,1.196556633,1.224620479,1.253811238,1.282116068,1.311228722,1.339746087,1.369650366,1.399562348,1.429558119,1.46032756,1.491633976,1.523230985,1.555667892,1.589106663,1.622507757,1.655363301,1.688857069,1.723692793,1.758371793,1.792797706,1.826034051,1.859732417,1.893221273,1.9277515,1.962670892,1.997907612,2.03220029,2.066747228,2.102390624,2.136704374,2.171795651,2.209707647,2.246038512,2.282793012,2.319007349,2.354244329,2.389973216,2.427855803,2.466580434,2.50377565,2.541878768,2.580878693,2.621914564,2.660753095,2.700054538,2.738882242,2.77790921,2.81676268,2.856709455,2.896726318,2.936691489,2.977688275,3.017989617,3.058540827,3.099297237,3.139657951,3.180201189,3.224088747,3.269485484,3.314644038,3.356521356,3.400359283,3.447331634,3.493115401,3.535297443,3.577218096,3.616034071,3.657453152,3.704170826,3.750338734,3.806339737,3.862641318,3.907878095,3.950571275,3.995506306,4.038555257,4.084077231,4.130199992,4.176436283
"GCAM 4.2","SSP4-26","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89243141,0.916712973,0.942682511,0.968089598,0.992296417,1.016953593,1.042285794,1.068056663,1.094389486,1.120268528,1.147092784,1.176836055,1.208154569,1.239218154,1.269729172,1.299706886,1.328390154,1.357759318,1.386168699,1.412612227,1.438028189,1.46391902,1.486030125,1.506694119,1.526269975,1.545845712,1.564743734,1.582743218,1.600030293,1.617248747,1.633092241,1.647922375,1.660586478,1.673709831,1.686098621,1.698351926,1.710134062,1.720661561,1.731962459,1.741706096,1.751315581,1.760674078,1.770532315,1.778286251,1.785057394,1.792389134,1.800001293,1.807805179,1.814847052,1.821005643,1.827374227,1.833855564,1.839867283,1.844734668,1.850429408,1.854762762,1.858478184,1.86262555,1.866499456,1.870841201,1.874581925,1.877619356,1.880218996,1.882405099,1.884144196,1.884877339,1.883474998,1.883257616,1.879693253,1.878388117,1.876308867,1.873245107,1.8684842,1.864000595,1.858904757,1.852853488,1.846096861,1.840331318,1.831978681,1.824695388,1.817569272,1.809757132,1.800467316,1.790836723,1.781718215,1.770610721,1.757565463,1.743802748,1.730783051,1.718756691,1.705788302
"GCAM 4.2","SSP4-34","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89243141,0.916712973,0.942682511,0.968089597,0.992296416,1.016953592,1.042285792,1.068056661,1.094389482,1.120268523,1.146212628,1.173395505,1.201476296,1.229894195,1.25777117,1.284492599,1.310853103,1.336594259,1.362262725,1.388689072,1.413795976,1.440244745,1.464621539,1.489828729,1.514776585,1.539660237,1.56276772,1.585851686,1.609476003,1.632371785,1.654739592,1.676559133,1.69742355,1.716735184,1.737137049,1.757559508,1.775816319,1.792611033,1.80976332,1.82844628,1.845661266,1.861055608,1.875822515,1.891181996,1.905330891,1.918024487,1.930191128,1.942293482,1.95501279,1.967358686,1.978762129,1.989354298,1.999922787,2.009868567,2.020146207,2.029286144,2.038129468,2.049068437,2.057293293,2.066350929,2.075999188,2.083978887,2.090191921,2.097794438,2.104692695,2.11071572,2.116455594,2.122098651,2.127359807,2.132240025,2.136710639,2.141411822,2.144512286,2.148639748,2.15466023,2.15898404,2.160262915,2.157255726,2.156399059,2.157473576,2.157807957,2.15561148,2.152792559,2.15238109,2.149788946,2.145409685,2.141867069,2.137090863,2.130746555,2.123408647,2.117028489
"GCAM 4.2","SSP4-45","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89243141,0.916712973,0.942682511,0.968089597,0.992296416,1.016953592,1.042285792,1.068056661,1.094389482,1.120268523,1.145965928,1.172183022,1.19966861,1.22626926,1.254147563,1.280384209,1.306915925,1.331711616,1.358239259,1.383705691,1.409451809,1.435092257,1.460477134,1.48655557,1.51079821,1.535362433,1.561095586,1.585785956,1.608379958,1.632643877,1.657758892,1.683166142,1.708257633,1.732330849,1.755036642,1.778613084,1.800803138,1.822095936,1.843528572,1.8655412,1.886976875,1.905514463,1.926114817,1.945396931,1.965140809,1.984558472,2.004966743,2.023205816,2.040621488,2.057642201,2.072343413,2.085922113,2.101792129,2.116699302,2.13156371,2.146001503,2.159730264,2.172107476,2.184488505,2.19972852,2.214515168,2.227463892,2.236858906,2.245631857,2.254857434,2.265381478,2.278011767,2.290958356,2.301394188,2.30904887,2.319251932,2.327895526,2.335960838,2.345773023,2.353084266,2.359181986,2.364125734,2.369181492,2.377915197,2.385569958,2.393050181,2.400501768,2.407256626,2.413640048,2.41987819,2.425973298,2.431035101,2.436199872,2.441881215,2.447731982,2.453834674
"GCAM 4.2","SSP4-60","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89243141,0.916712973,0.942682511,0.968089597,0.992296416,1.016953592,1.042285792,1.068056661,1.094389482,1.120268523,1.145706656,1.170924154,1.197452154,1.223672941,1.250130951,1.277363569,1.30434623,1.330829723,1.357696803,1.385558247,1.413329231,1.441057125,1.469005649,1.496857935,1.525207123,1.553971862,1.583537073,1.613319005,1.642066227,1.670205373,1.699185572,1.728030451,1.75763895,1.787052503,1.815833084,1.844825579,1.873265075,1.90131394,1.928498595,1.956944441,1.985468509,2.012273703,2.038203712,2.065087981,2.091649342,2.11835344,2.144975189,2.171517946,2.198325958,2.225453586,2.252727123,2.281079003,2.308365321,2.335621741,2.36312838,2.390630772,2.417446587,2.444145796,2.470726145,2.496484553,2.52048522,2.54533898,2.570994199,2.596022353,2.619574391,2.644232202,2.668642503,2.694414247,2.720823415,2.746031112,2.771365843,2.795225225,2.818046113,2.839679781,2.863300115,2.885929254,2.904996415,2.925172883,2.944861011,2.966309697,2.986635378,3.006210958,3.025465853,3.044612755,3.06356926,3.081601721,3.098960275,3.115871737,3.133701449,3.151192557,3.167435479
"GCAM 4.2","SSP4-Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892320806,0.916266832,0.941770017,0.967201868,0.991357004,1.015799935,1.0415649,1.066054932,1.093135409,1.119680431,1.146122101,1.173784986,1.201186858,1.228814277,1.256561361,1.28468753,1.313433149,1.342825571,1.372609658,1.402386128,1.432526788,1.463376239,1.494156605,1.525904748,1.556793562,1.587734396,1.618791707,1.650508272,1.682618065,1.714144651,1.745772639,1.778952493,1.812107226,1.844334046,1.876704951,1.909853473,1.94245572,1.974533549,2.007045425,2.040080823,2.07100846,2.101742687,2.132498636,2.16358495,2.194426536,2.224154678,2.256420428,2.287871981,2.321377874,2.355595057,2.388742263,2.419537555,2.451879029,2.484742374,2.518875808,2.551019338,2.585288049,2.619641071,2.655218445,2.69006089,2.722196761,2.755601059,2.790914962,2.825954017,2.859407201,2.892075124,2.924396064,2.956571478,2.985109627,3.016271759,3.0476961,3.077098559,3.103607666,3.131879355,3.159176919,3.187979586,3.216560933,3.248036129,3.277718129,3.306007744,3.330993889,3.355066607,3.379374171,3.405759687,3.431971573,3.459493992,3.48731293,3.512875434,3.541848467,3.570615762,3.597870964
"GCAM 4.2","SSP5-19","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892465935,0.91701945,0.943063841,0.968395049,0.992464794,1.016718792,1.041304872,1.06600347,1.091436023,1.116427927,1.142998442,1.172329788,1.202069178,1.233278985,1.262314444,1.291908428,1.322817563,1.352528748,1.381929441,1.411596055,1.440813993,1.467806932,1.493413761,1.518438466,1.5421394,1.562996034,1.582140916,1.600349384,1.616458379,1.631962569,1.645257601,1.656087031,1.663999797,1.669507573,1.669535618,1.673666695,1.674818405,1.676847117,1.679552772,1.679962877,1.679599171,1.679048775,1.673528755,1.670696631,1.667901476,1.66307843,1.655751364,1.650984903,1.643602266,1.637715782,1.632885274,1.62667607,1.621295777,1.617109105,1.61478289,1.611742552,1.605268147,1.597607947,1.590313216,1.584628232,1.579332499,1.574456746,1.567215281,1.560129288,1.554791785,1.548941066,1.542342821,1.535466451,1.530845684,1.525354172,1.517804489,1.508496329,1.499458795,1.491042441,1.482142538,1.475614622,1.467561363,1.459143019,1.447885181,1.440104597,1.431172559,1.420671451,1.409236651,1.396797953,1.386301692,1.374910992,1.36299764,1.35116247,1.341637723,1.329018556,1.315043141
"GCAM 4.2","SSP5-26","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892432329,0.917138457,0.943061495,0.968245975,0.991748323,1.01575873,1.039710655,1.063780687,1.087879542,1.112217055,1.136772266,1.161094336,1.185113592,1.209461854,1.234490802,1.260649071,1.286347742,1.311582729,1.337892,1.364319566,1.394115919,1.428637626,1.464421737,1.500053746,1.536552911,1.572468795,1.606829911,1.639354833,1.671126212,1.702588601,1.728945863,1.752520327,1.769607163,1.786233376,1.80047225,1.815891153,1.82571592,1.834092862,1.844656112,1.852120416,1.85571522,1.857877923,1.859195268,1.85979032,1.859035561,1.860376637,1.861113277,1.86355098,1.863123356,1.861502539,1.862765865,1.861571003,1.859007551,1.857317361,1.853943559,1.852800709,1.849457661,1.848777216,1.845628007,1.843363325,1.841607143,1.838679628,1.835712982,1.830127606,1.825170133,1.823347304,1.821248936,1.818473989,1.815601149,1.813031166,1.810207521,1.807591531,1.803421546,1.798673961,1.79435167,1.788617733,1.782240447,1.776770836,1.770923883,1.763165473,1.755357237,1.74774242,1.738856399,1.7306969,1.722531253,1.713035183,1.702794868,1.689541522,1.676031667,1.661077558,1.650130305
"GCAM 4.2","SSP5-34","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892432329,0.917138457,0.943061495,0.968245975,0.991748323,1.01575873,1.039710655,1.063780687,1.087879542,1.112217055,1.136772266,1.161094336,1.185113592,1.209461854,1.234490802,1.260649071,1.286347742,1.311582729,1.337892,1.364319566,1.393398136,1.424935193,1.458037654,1.492499494,1.525917007,1.558055495,1.589949045,1.622320678,1.652603479,1.681715307,1.711200687,1.739134658,1.7648891,1.788885128,1.811104127,1.831265288,1.850606164,1.867279537,1.885019739,1.903429343,1.921233693,1.93480025,1.946197034,1.955675378,1.966614578,1.976258036,1.985677287,1.994115262,2.002704288,2.011158919,2.015638977,2.023067103,2.029898542,2.03598985,2.042451359,2.04812355,2.052683199,2.060472214,2.067969512,2.071992655,2.076334561,2.081033743,2.082417604,2.084011713,2.087630051,2.089849022,2.092527789,2.095926229,2.097973188,2.101712674,2.105505691,2.107485228,2.109697129,2.112774351,2.116451228,2.118576393,2.120575944,2.12219411,2.121995989,2.120926938,2.11934795,2.118068202,2.11691233,2.11534823,2.111541462,2.104856844,2.100715434,2.097803798,2.094312923,2.089032732,2.087057761
