"Scenario";"Region";"Carrier";"Indicator";"Year.x";"ymax";"ymin"
"New Policies Scenarios";"World";"Gas";"Industry";2022;124.73534289358;122.78095802491
"New Policies Scenarios";"World";"Gas";"Industry";2023;126.960603114999;124.740622468791
"New Policies Scenarios";"World";"Gas";"Industry";2024;129.185863336418;126.700286912672
"New Policies Scenarios";"World";"Gas";"Industry";2025;131.411123557837;128.659951356553
"New Policies Scenarios";"World";"Gas";"Industry";2026;133.689870267759;130.741032727141
"New Policies Scenarios";"World";"Gas";"Industry";2027;135.968616977682;132.822114097729
"New Policies Scenarios";"World";"Gas";"Industry";2028;138.247363687604;134.903195468316
"New Policies Scenarios";"World";"Gas";"Industry";2029;140.721450489587;136.984276838904
"New Policies Scenarios";"World";"Gas";"Industry";2030;143.312356780213;139.065358209492
"New Policies Scenarios";"World";"Gas";"Industry";2031;145.820727557729;141.067750277176
"New Policies Scenarios";"World";"Gas";"Industry";2032;148.329098335246;143.07014234486
"New Policies Scenarios";"World";"Gas";"Industry";2033;150.837469112762;145.072534412544
"New Policies Scenarios";"World";"Gas";"Industry";2034;153.345839890279;147.074926480228
"New Policies Scenarios";"World";"Gas";"Industry";2035;155.854210667795;149.077318547912
"New Policies Scenarios";"World";"Gas";"Industry";2036;158.220185955521;150.951340962854
"New Policies Scenarios";"World";"Gas";"Industry";2037;160.586161243247;152.825363377796
"New Policies Scenarios";"World";"Gas";"Industry";2038;162.952136530973;154.699385792737
"New Policies Scenarios";"World";"Gas";"Industry";2039;165.318111818699;156.573408207679
"New Policies Scenarios";"World";"Gas";"Industry";2040;167.684087106424;158.447430622621
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1990;60.5566772983022;59.6780051525178
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1991;62.5288434333871;61.6941048948919
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1992;64.501009568472;63.7102046372661
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1993;66.4731757035569;65.7263043796402
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1994;68.4453418386418;67.7424041220143
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1995;70.4175079737267;69.7585038643884
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1996;72.3896741088115;71.7746036067625
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1997;74.3618402438965;73.7907033491366
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1998;76.3340063789813;75.8068030915107
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";1999;78.3061725140662;77.8229028338848
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2000;80.2783386491511;79.8390025762589
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2001;82.250504784236;81.855102318633
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2002;84.2226709193209;83.8712020610071
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2003;86.1948370544058;85.8873018033812
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2004;88.1670031894907;87.9034015457554
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2005;90.1391693245755;89.9195012881295
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2006;92.1113354596604;91.9356010305036
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2007;94.0835015947453;93.9517007728777
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2008;96.0556677298302;95.9678005152518
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2009;98.0278338649151;97.9839002576259
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2010;100;100
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2011;102.016099742374;101.972166135085
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2012;104.032199484748;103.94433227017
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2013;105.971526676523;105.3459493347
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2014;107.962035568697;106.659699184651
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2015;110.237928639347;107.973449034603
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2016;112.513821709997;109.287198884555
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2017;114.789714780647;110.600948734506
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2018;117.065607851296;111.914698584458
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2019;119.341500921946;113.228448434409
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2020;121.617393992596;114.542198284361
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2021;123.859921244009;115.89759071263
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2022;126.102448495422;117.252983140899
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2023;128.344975746836;118.608375569167
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2024;130.587502998249;119.963767997436
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2025;132.830030249662;121.319160425705
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2026;135.126752563858;122.706327349488
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2027;137.423474878054;124.093494273271
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2028;139.72019719225;125.480661197054
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2029;142.016919506445;126.867828120837
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2030;144.313641820641;128.25499504462
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2031;146.55100036096;129.589462288922
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2032;148.788358901278;130.923929533224
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2033;151.025717441597;132.258396777526
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2034;153.263075981915;133.592864021828
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2035;155.500434522234;134.92733126613
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2036;157.807456056763;136.402581747505
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2037;160.114477591293;137.87783222888
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2038;162.421499125822;139.353082710255
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2039;164.728520660352;140.828333191629
"New Policies Scenarios";"World";"Of which: Bunkers";"TFC";2040;167.035542194881;142.303583673004
"New Policies Scenarios";"World";"Oil";"TFC";1990;75.3968896602731;74.632193100094
"New Policies Scenarios";"World";"Oil";"TFC";1991;76.6270451772595;75.9005834450893
"New Policies Scenarios";"World";"Oil";"TFC";1992;77.8572006942458;77.1689737900846
"New Policies Scenarios";"World";"Oil";"TFC";1993;79.0873562112321;78.4373641350799
"New Policies Scenarios";"World";"Oil";"TFC";1994;80.3175117282185;79.7057544800752
"New Policies Scenarios";"World";"Oil";"TFC";1995;81.5476672452048;80.9741448250705
"New Policies Scenarios";"World";"Oil";"TFC";1996;82.7778227621912;82.2425351700658
"New Policies Scenarios";"World";"Oil";"TFC";1997;84.0079782791775;83.5109255150611
"New Policies Scenarios";"World";"Oil";"TFC";1998;85.2381337961639;84.7793158600564
"New Policies Scenarios";"World";"Oil";"TFC";1999;86.4682893131502;86.0477062050517
"New Policies Scenarios";"World";"Oil";"TFC";2000;87.6984448301366;87.0386482664687
"New Policies Scenarios";"World";"Oil";"TFC";2001;88.9286003471229;88.3347834398218
"New Policies Scenarios";"World";"Oil";"TFC";2002;90.1587558641092;89.630918613175
"New Policies Scenarios";"World";"Oil";"TFC";2003;91.3889113810956;90.9270537865281
"New Policies Scenarios";"World";"Oil";"TFC";2004;92.619066898082;92.2231889598812
"New Policies Scenarios";"World";"Oil";"TFC";2005;93.8492224150683;93.5193241332343
"New Policies Scenarios";"World";"Oil";"TFC";2006;95.0793779320546;94.8154593065875
"New Policies Scenarios";"World";"Oil";"TFC";2007;96.309533449041;96.1115944799406
"New Policies Scenarios";"World";"Oil";"TFC";2008;97.5396889660273;97.4077296532937
"New Policies Scenarios";"World";"Oil";"TFC";2009;98.7698444830137;98.7038648266469
"New Policies Scenarios";"World";"Oil";"TFC";2010;100;100
"New Policies Scenarios";"World";"Oil";"TFC";2011;101.296135173353;101.230155516986
"New Policies Scenarios";"World";"Oil";"TFC";2012;102.592270346706;102.460311033973
"New Policies Scenarios";"World";"Oil";"TFC";2013;103.888405520059;103.571169869847
"New Policies Scenarios";"World";"Oil";"TFC";2014;105.184540693413;104.625277964642
"New Policies Scenarios";"World";"Oil";"TFC";2015;106.480675866766;105.643915314658
"New Policies Scenarios";"World";"Oil";"TFC";2016;107.63552543117;106.620639696507
"New Policies Scenarios";"World";"Oil";"TFC";2017;108.908799034068;107.597364078357
"New Policies Scenarios";"World";"Oil";"TFC";2018;109.865126298314;108.574088460206
"New Policies Scenarios";"World";"Oil";"TFC";2019;110.821453562559;109.265970868581
"New Policies Scenarios";"World";"Oil";"TFC";2020;111.777780826805;109.935117006037
"New Policies Scenarios";"World";"Oil";"TFC";2021;112.73410809105;110.604263143493
"New Policies Scenarios";"World";"Oil";"TFC";2022;113.690435355295;111.273409280949
"New Policies Scenarios";"World";"Oil";"TFC";2023;114.646762619541;111.942555418405
"New Policies Scenarios";"World";"Oil";"TFC";2024;115.603089883786;112.611701555861
"New Policies Scenarios";"World";"Oil";"TFC";2025;116.559417148032;113.280847693318
"New Policies Scenarios";"World";"Oil";"TFC";2026;116.941399228901;113.729614913643
"New Policies Scenarios";"World";"Oil";"TFC";2027;117.32338130977;114.178382133968
"New Policies Scenarios";"World";"Oil";"TFC";2028;117.70536339064;114.627149354293
"New Policies Scenarios";"World";"Oil";"TFC";2029;118.087345471509;115.03335602324
"New Policies Scenarios";"World";"Oil";"TFC";2030;118.678212975418;115.415229332537
"New Policies Scenarios";"World";"Oil";"TFC";2031;119.064909263231;115.811595213332
"New Policies Scenarios";"World";"Oil";"TFC";2032;119.451605551043;116.098506631722
"New Policies Scenarios";"World";"Oil";"TFC";2033;119.838301838855;116.385418050111
"New Policies Scenarios";"World";"Oil";"TFC";2034;120.224998126668;116.672329468501
"New Policies Scenarios";"World";"Oil";"TFC";2035;120.61169441448;116.959240886891
"New Policies Scenarios";"World";"Oil";"TFC";2036;120.856527981852;117.358706786868
"New Policies Scenarios";"World";"Oil";"TFC";2037;121.101361549224;117.758172686845
"New Policies Scenarios";"World";"Oil";"TFC";2038;121.346195116596;118.157638586822
"New Policies Scenarios";"World";"Oil";"TFC";2039;121.591028683968;118.557104486799
"New Policies Scenarios";"World";"Oil";"TFC";2040;121.83586225134;118.956570386776
"New Policies Scenarios";"World";"Total";"TFC";1990;75.9688506804416;73.5822844966278
"New Policies Scenarios";"World";"Total";"TFC";1991;77.1704081464195;74.9031702717964
"New Policies Scenarios";"World";"Total";"TFC";1992;78.3719656123974;76.224056046965
"New Policies Scenarios";"World";"Total";"TFC";1993;79.5735230783753;77.5449418221337
"New Policies Scenarios";"World";"Total";"TFC";1994;80.7750805443532;78.8658275973023
"New Policies Scenarios";"World";"Total";"TFC";1995;81.9766380103312;80.1867133724709
"New Policies Scenarios";"World";"Total";"TFC";1996;83.1781954763091;81.5075991476395
"New Policies Scenarios";"World";"Total";"TFC";1997;84.379752942287;82.8284849228081
"New Policies Scenarios";"World";"Total";"TFC";1998;85.5813104082649;84.1493706979767
"New Policies Scenarios";"World";"Total";"TFC";1999;86.7828678742429;85.4702564731453
"New Policies Scenarios";"World";"Total";"TFC";2000;87.9844253402208;81.0428707667452
"New Policies Scenarios";"World";"Total";"TFC";2001;89.1859828061987;82.9385836900707
"New Policies Scenarios";"World";"Total";"TFC";2002;90.3875402721766;84.8342966133962
"New Policies Scenarios";"World";"Total";"TFC";2003;91.5890977381545;86.7300095367217
"New Policies Scenarios";"World";"Total";"TFC";2004;92.7906552041325;88.6257224600471
"New Policies Scenarios";"World";"Total";"TFC";2005;93.9922126701104;90.5214353833726
"New Policies Scenarios";"World";"Total";"TFC";2006;95.1937701360883;92.4171483066981
"New Policies Scenarios";"World";"Total";"TFC";2007;96.3953276020662;94.3128612300236
"New Policies Scenarios";"World";"Total";"TFC";2008;97.5968850680442;96.208574153349
"New Policies Scenarios";"World";"Total";"TFC";2009;98.7984425340221;98.1042870766745
"New Policies Scenarios";"World";"Total";"TFC";2010;100;100
"New Policies Scenarios";"World";"Total";"TFC";2011;101.895712923325;101.201557465978
"New Policies Scenarios";"World";"Total";"TFC";2012;103.791425846651;102.403114931956
"New Policies Scenarios";"World";"Total";"TFC";2013;105.687138769976;103.698930166835
"New Policies Scenarios";"World";"Total";"TFC";2014;107.582851693302;104.708280221542
"New Policies Scenarios";"World";"Total";"TFC";2015;109.478564616627;105.717630276249
"New Policies Scenarios";"World";"Total";"TFC";2016;111.036340670028;106.726980330956
"New Policies Scenarios";"World";"Total";"TFC";2017;112.279368202193;107.736330385662
"New Policies Scenarios";"World";"Total";"TFC";2018;113.424585564337;108.745680440369
"New Policies Scenarios";"World";"Total";"TFC";2019;114.56980292648;109.755030495076
"New Policies Scenarios";"World";"Total";"TFC";2020;115.715020288624;110.764380549783
"New Policies Scenarios";"World";"Total";"TFC";2021;116.860237650767;111.515212975138
"New Policies Scenarios";"World";"Total";"TFC";2022;118.005455012911;112.266045400494
"New Policies Scenarios";"World";"Total";"TFC";2023;119.150672375054;113.016877825849
"New Policies Scenarios";"World";"Total";"TFC";2024;120.295889737198;113.767710251205
"New Policies Scenarios";"World";"Total";"TFC";2025;121.441107099342;114.518542676561
"New Policies Scenarios";"World";"Total";"TFC";2026;122.09839144189;115.245881469043
"New Policies Scenarios";"World";"Total";"TFC";2027;122.755675784438;115.973220261526
"New Policies Scenarios";"World";"Total";"TFC";2028;123.412960126986;116.700559054008
"New Policies Scenarios";"World";"Total";"TFC";2029;124.070244469534;117.427897846491
"New Policies Scenarios";"World";"Total";"TFC";2030;124.727528812082;118.155236638973
"New Policies Scenarios";"World";"Total";"TFC";2031;125.130842061727;118.742543785082
"New Policies Scenarios";"World";"Total";"TFC";2032;125.534155311372;119.329850931191
"New Policies Scenarios";"World";"Total";"TFC";2033;125.937468561017;119.917158077301
"New Policies Scenarios";"World";"Total";"TFC";2034;126.340781810662;120.50446522341
"New Policies Scenarios";"World";"Total";"TFC";2035;126.744095060307;121.091772369519
"New Policies Scenarios";"World";"Total";"TFC";2036;127.301221788752;121.653835496564
"New Policies Scenarios";"World";"Total";"TFC";2037;127.858348517198;122.21589862361
"New Policies Scenarios";"World";"Total";"TFC";2038;128.415475245643;122.777961750656
"New Policies Scenarios";"World";"Total";"TFC";2039;128.972601974089;123.340024877701
"New Policies Scenarios";"World";"Total";"TFC";2040;129.529728702534;123.902088004747
"New Policies Scenarios";"World";"Transport";"TFC";1990;65.6423829587784;64.8045257959296
"New Policies Scenarios";"World";"Transport";"TFC";1991;67.3602638108395;66.5642995061332
"New Policies Scenarios";"World";"Transport";"TFC";1992;69.0781446629006;68.3240732163367
"New Policies Scenarios";"World";"Transport";"TFC";1993;70.7960255149616;70.0838469265402
"New Policies Scenarios";"World";"Transport";"TFC";1994;72.5139063670227;71.8436206367437
"New Policies Scenarios";"World";"Transport";"TFC";1995;74.2317872190838;73.6033943469472
"New Policies Scenarios";"World";"Transport";"TFC";1996;75.9496680711449;75.3631680571507
"New Policies Scenarios";"World";"Transport";"TFC";1997;77.667548923206;77.1229417673543
"New Policies Scenarios";"World";"Transport";"TFC";1998;79.385429775267;78.8827154775578
"New Policies Scenarios";"World";"Transport";"TFC";1999;81.1033106273281;80.6424891877613
"New Policies Scenarios";"World";"Transport";"TFC";2000;82.8211914793892;81.8988075273674
"New Policies Scenarios";"World";"Transport";"TFC";2001;84.5390723314503;83.7089267746306
"New Policies Scenarios";"World";"Transport";"TFC";2002;86.2569531835114;85.5190460218939
"New Policies Scenarios";"World";"Transport";"TFC";2003;87.9748340355724;87.3291652691572
"New Policies Scenarios";"World";"Transport";"TFC";2004;89.6927148876335;89.1392845164204
"New Policies Scenarios";"World";"Transport";"TFC";2005;91.4105957396946;90.9494037636837
"New Policies Scenarios";"World";"Transport";"TFC";2006;93.1284765917557;92.759523010947
"New Policies Scenarios";"World";"Transport";"TFC";2007;94.8463574438168;94.5696422582102
"New Policies Scenarios";"World";"Transport";"TFC";2008;96.5642382958778;96.3797615054735
"New Policies Scenarios";"World";"Transport";"TFC";2009;98.2821191479389;98.1898807527367
"New Policies Scenarios";"World";"Transport";"TFC";2010;100;100
"New Policies Scenarios";"World";"Transport";"TFC";2011;101.810119247263;101.717880852061
"New Policies Scenarios";"World";"Transport";"TFC";2012;103.620238494527;103.435761704122
"New Policies Scenarios";"World";"Transport";"TFC";2013;105.43035774179;104.782582164445
